image,class,ocr_text
multi_col_80143,legend_label,2017
multi_col_80143,legend_label,201
multi_col_80143,x_axis_label,
multi_col_80143,x_axis_label,
multi_col_80143,x_axis_label,Jenezuelz
multi_col_80143,x_axis_label,l ihva
multi_col_80143,legend_label,2018
multi_col_80143,legend_label,201)
multi_col_80143,x_axis_label,Angola
multi_col_80143,x_axis_label,Kuwait
multi_col_80143,x_axis_label,Algeria
multi_col_80143,x_axis_label,Nineria
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_43231,x_axis_label,
two_col_80314,x_axis_label,201
two_col_80314,x_axis_label,2012
two_col_80314,x_axis_label,2014
two_col_80314,x_axis_label,2015
two_col_80314,x_axis_label,2011
two_col_80314,x_axis_label,2017
two_col_80314,x_axis_label,201€
two_col_80314,x_axis_label,2nNNC
two_col_80314,x_axis_label,2008
two_col_80314,x_axis_label,2018
two_col_80314,x_axis_label,NIC
two_col_80314,x_axis_label,201C
two_col_103305,x_axis_label,150 00Cc
two_col_103305,x_axis_label,2010
two_col_103305,x_axis_label,2006
two_col_103305,x_axis_label,n1¢
two_col_103305,x_axis_label,2017
two_col_103305,x_axis_label,2007
two_col_103305,x_axis_label,201
two_col_103305,x_axis_label,nN1¢
two_col_103305,x_axis_label,N18
two_col_103305,x_axis_label,N14
two_col_103305,x_axis_label,2nNC
two_col_103305,x_axis_label,2008
two_col_103305,x_axis_label,NIC
two_col_103305,x_axis_label,2017
two_col_103305,x_axis_label,2017
multi_col_990,legend_label,Established rest of work
multi_col_990,legend_label,
multi_col_990,legend_label,Europe
multi_col_990,legend_label,United State
multi_col_990,x_axis_label,201°
multi_col_990,x_axis_label,2018
multi_col_990,x_axis_label,2013
multi_col_990,x_axis_label,I01€
multi_col_990,x_axis_label,201
multi_col_990,x_axis_label,2018
multi_col_990,x_axis_label,Ole
multi_col_990,x_axis_label,20270
multi_col_80804,x_axis_label,"Allowed in certain circumstances, e.g."
multi_col_80804,x_axis_label,Argentina
multi_col_80804,x_axis_label,Mexico
multi_col_80804,x_axis_label,
multi_col_80804,x_axis_label,
multi_col_80804,x_axis_label,
two_col_101331,x_axis_label,201¢
two_col_101331,x_axis_label,202¢
two_col_23890,x_axis_label,2018
two_col_23890,x_axis_label,201%
two_col_23890,x_axis_label,202C
two_col_23890,x_axis_label,201€
two_col_23890,x_axis_label,2017
two_col_23890,x_axis_label,2012
two_col_23890,x_axis_label,2015
two_col_23890,x_axis_label,201
two_col_23890,x_axis_label,2012
two_col_62568,x_axis_label,hong lun law Eirr
two_col_62568,x_axis_label,YeHena Law Offices
two_col_62568,x_axis_label,noda Partners
two_col_62568,x_axis_label,inash Law Firm
two_col_62568,x_axis_label,srandall Law Firm
two_col_62568,x_axis_label,na & Wood Mallesons.
two_col_62568,x_axis_label,lunHe
two_col_62568,x_axis_label,Nentons
two_col_62568,x_axis_label,Alright
two_col_62568,x_axis_label,Yingke
two_col_23081,x_axis_label,Feb 24
two_col_23081,x_axis_label,Sep 1
two_col_23081,x_axis_label,Oct 7
two_col_23081,x_axis_label,Apr 1
two_col_23081,x_axis_label,May 1
two_col_23081,x_axis_label,Aug 1
two_col_23081,x_axis_label,Nov 4
two_col_23081,x_axis_label,Jul 1
two_col_23081,x_axis_label,Mar J
two_col_23081,x_axis_label,jun]
two_col_63440,x_axis_label,lonny Wilkinsor
two_col_63440,x_axis_label,Will Greenwood
two_col_63440,x_axis_label,Jory Underwooc
two_col_63440,x_axis_label,onathan Web!
two_col_63440,x_axis_label,Anthony Watsor
two_col_63440,x_axis_label,Jason Robinsor
two_col_63440,x_axis_label,losh Lewsey
two_col_63440,x_axis_label,Toby Eloos
two_col_63440,x_axis_label,aul Grayson
two_col_63440,x_axis_label,Mark Cuete
two_col_63440,x_axis_label,“hric Achtoan
two_col_63440,x_axis_label,Ceorne Eard
two_col_63440,x_axis_label,Iwen Farrell
two_col_63440,x_axis_label,lack Nowel
two_col_63440,x_axis_label,Aanu Tuilaa
two_col_63440,x_axis_label,Jonny Ma
two_col_63440,x_axis_label,Rob Andrew
two_col_63440,x_axis_label,lon Callarr
two_col_63440,x_axis_label,Neil Rack
two_col_63440,x_axis_label,Dan Luge
11366360004326,x_axis_label,
11366360004326,legend_label,?4 hours
11366360004326,legend_label,72 hours
11366360004326,legend_label,»120 hours
11366360004326,x_axis_label,41989
11366360004326,legend_label,8 hours
11366360004326,x_axis_label,
11366360004326,x_axis_label,
11366360004326,x_axis_label,
11366360004326,x_axis_label,
11366360004326,x_axis_label,
11366360004326,x_axis_label,
two_col_61062,x_axis_label,201¢
two_col_61062,x_axis_label,2010
two_col_61062,x_axis_label,201€
two_col_61062,x_axis_label,2015
two_col_61062,x_axis_label,2017
two_col_61062,x_axis_label,2014
two_col_61062,x_axis_label,201?
two_col_61062,x_axis_label,201°
two_col_61062,x_axis_label,201:
two_col_61062,x_axis_label,2011
two_col_101201,x_axis_label,2016
two_col_101201,x_axis_label,2015
two_col_101201,x_axis_label,N12
two_col_63031,x_axis_label,201:
two_col_63031,x_axis_label,n1¢
two_col_63031,x_axis_label,2016
two_col_63031,x_axis_label,201¢
two_col_63031,x_axis_label,200c
two_col_63031,x_axis_label,2018
two_col_63031,x_axis_label,214
two_col_63031,x_axis_label,2012
two_col_63031,x_axis_label,2017
two_col_63031,x_axis_label,201:
two_col_63031,x_axis_label,201
two_col_103644,x_axis_label,202 Ree
two_col_103644,x_axis_label,2018**
two_col_103644,x_axis_label,14
two_col_103644,x_axis_label,2017
two_col_103644,x_axis_label,2012
two_col_103644,x_axis_label,201:
two_col_103644,x_axis_label,2016
two_col_103644,x_axis_label,2015
two_col_782,x_axis_label,Stoke-on-Trent
two_col_782,x_axis_label,outhampton / Portsmouth
two_col_782,x_axis_label,lewcastle upon Tyne
two_col_782,x_axis_label,surnemouth / Poole
two_col_782,x_axis_label,Middlesbroual
two_col_782,x_axis_label,
two_col_782,x_axis_label,Leed:
two_col_782,x_axis_label,= dinburat
two_col_782,x_axis_label,london
two_col_782,x_axis_label,i rmingham
two_col_782,x_axis_label,Manchester
two_col_782,x_axis_label,Leicester
two_col_782,x_axis_label,Readinc
two_col_782,x_axis_label,Dalen <t
two_col_782,x_axis_label,Th EE oI
two_col_782,x_axis_label,ma ditt
two_col_782,x_axis_label,-lasgow
two_col_782,x_axis_label,Coventn
two_col_782,x_axis_label,
two_col_782,x_axis_label,Prinhtor
34,legend_label,"‘hings will
ecardlecc"
34,legend_label,"It really matters who w
presidential election"
34,title,"More voters Say it ‘really matters’ who
wins the presidency than at any point in
the last 20 years

% of reaistered voters iho sq."
34,x_axis_label,2008
34,x_axis_label,2012
34,x_axis_label,2004
34,x_axis_label,2016
34,x_axis_label,2000
34,x_axis_label,2020
two_col_62796,x_axis_label,Military weapons. incl. sub-machine guns
two_col_62796,x_axis_label,"nbs, grenades, torpedoes, mine:
ee"
two_col_62796,x_axis_label,"‘Swords, cutlasses, bayonets, lances and
cimilar arms and parte there"
two_col_62796,x_axis_label,evolvers and pistol
two_col_62796,x_axis_label,"irearms and similar devices which
erate by the firing of an explosive"
two_col_22173,x_axis_label,Recovered
two_col_22173,x_axis_label,New case:
two_col_22173,x_axis_label,Deceased
two_col_22173,x_axis_label,Active
two_col_22173,x_axis_label,Total
two_col_22701,x_axis_label,\dagement lewelry*
two_col_22701,x_axis_label,Designer Jewelry***
two_col_22701,x_axis_label,lewelry Collections*
two_col_1023,x_axis_label,"an On by Major Lazer reat. MO ee)
Snake,"
two_col_1023,x_axis_label,"slurred Lines by Robin Thicke, T.I. and"
two_col_1023,x_axis_label,ther Be by Clean Bandit feat. Jess
two_col_1023,x_axis_label,"mebody That | Used To Know by Cotye
feat. Kimbre"
two_col_1023,x_axis_label,Vake Me Up by Avic
two_col_1023,x_axis_label,41] of Me by lohn Legend
two_col_1023,x_axis_label,_et Her Go by Passenger
multi_col_60670,x_axis_label,Less than 1 hou:
multi_col_60670,legend_label,7 to 10 hours:
multi_col_60670,legend_label,Less than 1 hour
multi_col_60670,legend_label,0 hours or more
multi_col_60670,x_axis_label,co_e¢y
multi_col_60670,legend_label,| to 3 hours:
multi_col_60670,legend_label,3 to 5 hour:
multi_col_60670,legend_label,5 to 7 hours
multi_col_60670,x_axis_label,15-54
multi_col_60670,x_axis_label,1R-23q
multi_col_60670,x_axis_label,55+
multi_col_60670,x_axis_label,2 AL
94518590002246,legend_label,Australasiz
94518590002246,legend_label,Guyane
94518590002246,x_axis_label,
94518590002246,x_axis_label,1997
94518590002246,x_axis_label,
94518590002246,x_axis_label,
94518590002246,x_axis_label,
94518590002246,x_axis_label,
94518590002246,x_axis_label,
two_col_101130,x_axis_label,ohniewis.cor
two_col_101130,x_axis_label,echradar.corr
two_col_101130,x_axis_label,irrys.co.uk
two_col_101130,x_axis_label,»oliancesdirect.co.uk
two_col_101130,x_axis_label,imazon.co.uk
two_col_101130,x_axis_label,vikipedia.orc
two_col_101130,x_axis_label,
two_col_101130,x_axis_label,
two_col_101130,x_axis_label,i1raos.co.uk
two_col_101130,x_axis_label,yery.co_uk
multi_col_60299,legend_label,2017
multi_col_60299,legend_label,2008
multi_col_60299,legend_label,2011
multi_col_60299,legend_label,2018
multi_col_60299,legend_label,201
multi_col_60299,legend_label,2020
multi_col_60299,legend_label,2009
multi_col_60299,x_axis_label,Readywear and other
multi_col_60299,legend_label,2010
multi_col_60299,legend_label,201:
multi_col_60299,x_axis_label,Writing instruments
multi_col_60299,x_axis_label,Leather good:
multi_col_60299,legend_label,201!
multi_col_60299,legend_label,2014
multi_col_60299,legend_label,"2012"""
multi_col_60299,legend_label,201
multi_col_60299,x_axis_label,
multi_col_60299,x_axis_label,Natchec
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_21279,x_axis_label,
two_col_1709,x_axis_label,Yennis Murer
two_col_1709,x_axis_label,dric Cibbon:
two_col_1709,x_axis_label,Alan Menken
two_col_1709,x_axis_label,Edith Head
two_col_1709,x_axis_label,Rick Baker
two_col_1709,x_axis_label,Nalt Disney
two_col_101530,x_axis_label,an Francisco. CA
two_col_101530,x_axis_label,Washinaton. DC
two_col_101530,x_axis_label,nc Annelec CA
two_col_101530,x_axis_label,Poctnn MA
two_col_101530,x_axis_label,Jew York N‘
two_col_101530,x_axis_label,Austin TX
two_col_101530,x_axis_label,Chicago. IL
two_col_101530,x_axis_label,san Diego. CA
two_col_101530,x_axis_label,Seattle WA
two_col_101530,x_axis_label,verall 1
two_col_101530,x_axis_label,Miami_ EL
4286,x_axis_label,= Confidence
4286,legend_label,= No confidence
4286,title,"Trump, Putin and Xi viewed with low
confidence internationally

Confidence in__ to do the right thing regarding world
affairs"
4286,x_axis_label,Xj Jin ping
4286,x_axis_label,Emmanuel Macron:
4286,x_axis_label,Donald Trump
4286,legend_label,| Confidence
4286,x_axis_label,Viadimir Putin:
4286,legend_label,Don't know
4286,x_axis_label,Angela Merkel
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,"2 2
Ley"
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,oo
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,"&,
ost"
two_col_40908,x_axis_label,"s
Se"
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,"2

2"
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,©
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,"2 2

“kc"
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,"feo
O5"
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_40908,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_1403,x_axis_label,
two_col_40957,x_axis_label,N18
two_col_40957,x_axis_label,2016
two_col_40957,x_axis_label,2017
two_col_40957,x_axis_label,201:
two_col_40957,x_axis_label,201°
two_col_40957,x_axis_label,012
two_col_40957,x_axis_label,2012
two_col_40957,x_axis_label,2011
two_col_40957,x_axis_label,201
multi_col_1381,x_axis_label,
multi_col_1381,x_axis_label,2016
multi_col_1381,x_axis_label,2n17
multi_col_1381,x_axis_label,2nnR
multi_col_1381,x_axis_label,2n1°
multi_col_1381,x_axis_label,201¢
multi_col_1381,legend_label,Solid Republican
multi_col_1381,legend_label,ean Republicar
multi_col_1381,legend_label,Solid Democrat
multi_col_1381,x_axis_label,200°
multi_col_1381,legend_label,lean Democrat
multi_col_1381,x_axis_label,2n12
multi_col_1381,x_axis_label,2012
multi_col_1381,legend_label,Competitive
multi_col_1381,x_axis_label,201:
multi_col_1381,x_axis_label,
two_col_61341,x_axis_label,he Illusionist:
two_col_61341,x_axis_label,Yavid Copperfield
two_col_61341,x_axis_label,Aichael Carbonaro
two_col_61341,x_axis_label,Yerren Browr
two_col_61341,x_axis_label,Navid Blaine
two_col_61341,x_axis_label,Penn & Tellet
two_col_61341,x_axis_label,criss Angel
two_col_100813,x_axis_label,wIE
two_col_100813,x_axis_label,201
two_col_100813,x_axis_label,2014
two_col_100813,x_axis_label,2017
two_col_100813,x_axis_label,2018**
two_col_100813,x_axis_label,2017:
two_col_100813,x_axis_label,2016
two_col_100813,x_axis_label,2012
two_col_100813,x_axis_label,2015
two_col_62703,x_axis_label,
two_col_62703,x_axis_label,Tuneln Radic
two_col_62703,x_axis_label,.mazon Music
two_col_62703,x_axis_label,Mndora Radio
two_col_62703,x_axis_label,Anple Music
two_col_62703,x_axis_label,SoundCloud
two_col_62703,x_axis_label,Pires tie
two_col_62703,x_axis_label,SiriusKM
two_col_62703,x_axis_label,Shazarr
two_col_62703,x_axis_label,Spotify
two_col_101693,x_axis_label,2006
two_col_101693,x_axis_label,2014
two_col_101693,x_axis_label,2008
two_col_101693,x_axis_label,2011
two_col_101693,x_axis_label,2015
two_col_101693,x_axis_label,201¢
two_col_101693,x_axis_label,2010
two_col_101693,x_axis_label,N1°
two_col_101693,x_axis_label,21?
two_col_101693,x_axis_label,200'
two_col_101693,x_axis_label,2017
8777,title,"British consistently more negative on
European Union
Favorable view of EU"
8777,x_axis_label,2016
8777,legend_label,
8777,x_axis_label,
8777,x_axis_label,
8777,x_axis_label,2014
8777,x_axis_label,2013
8777,x_axis_label,
8777,legend_label,
multi_col_100637,legend_label,
multi_col_100637,legend_label,Yes
multi_col_100637,x_axis_label,2012
multi_col_100637,x_axis_label,200¢
multi_col_100637,x_axis_label,2014
multi_col_100637,x_axis_label,201:
multi_col_100637,x_axis_label,OIC
two_col_6415,x_axis_label,"2021"""
two_col_6415,x_axis_label,= M1e
two_col_6415,x_axis_label,"2024"""
two_col_6415,x_axis_label,"2026"""
two_col_6415,x_axis_label,2022:
two_col_6415,x_axis_label,275%
two_col_6415,x_axis_label,"2023"""
two_col_6415,x_axis_label,N1C
two_col_6415,x_axis_label,2018
two_col_6415,x_axis_label,202C
two_col_6415,x_axis_label,2017
two_col_1728,x_axis_label,‘antain America
two_col_1728,x_axis_label,he Adventures of Tintin.
two_col_1728,x_axis_label,The Phantorn
two_col_1728,x_axis_label,
two_col_1728,x_axis_label,Dragon Ball
two_col_1728,x_axis_label,Spider-Mar
two_col_1728,x_axis_label,X-Men
two_col_1728,x_axis_label,Patman
OECD_COMPUTED_TOMOGRAPHY_(CT)_EXAMS_CRI_FRA_HUN_ITA_LVA_000002,x_axis_label,
OECD_COMPUTED_TOMOGRAPHY_(CT)_EXAMS_CRI_FRA_HUN_ITA_LVA_000002,x_axis_label,
OECD_COMPUTED_TOMOGRAPHY_(CT)_EXAMS_CRI_FRA_HUN_ITA_LVA_000002,x_axis_label,
OECD_COMPUTED_TOMOGRAPHY_(CT)_EXAMS_CRI_FRA_HUN_ITA_LVA_000002,x_axis_label,
OECD_COMPUTED_TOMOGRAPHY_(CT)_EXAMS_CRI_FRA_HUN_ITA_LVA_000002,x_axis_label,
two_col_3139,x_axis_label,2012
two_col_3139,x_axis_label,N18
two_col_3139,x_axis_label,2014
two_col_3139,x_axis_label,2016
two_col_3139,x_axis_label,201
two_col_83436,x_axis_label,Bronze
two_col_83436,x_axis_label,
two_col_83436,x_axis_label,Total
two_col_83436,x_axis_label,Cold
9818,legend_label,Should not.
9818,x_axis_label,
9818,legend_label,
9818,legend_label,Should
9818,x_axis_label,Turkey
multi_col_321,legend_label,Service:
multi_col_321,legend_label,Industr
multi_col_321,x_axis_label,O14
multi_col_321,x_axis_label,2017
multi_col_321,x_axis_label,201
multi_col_321,legend_label,Agriculture
multi_col_321,x_axis_label,201)
multi_col_321,x_axis_label,200¢
multi_col_321,x_axis_label,2O1E
multi_col_321,x_axis_label,20O1C¢
multi_col_321,x_axis_label,2012
multi_col_321,x_axis_label,2015
multi_col_321,x_axis_label,2018
multi_col_321,x_axis_label,201
two_col_81702,x_axis_label,KSL
two_col_81702,x_axis_label,he Hotel Collection
two_col_81702,x_axis_label,imperial Londo
two_col_81702,x_axis_label,
two_col_81702,x_axis_label,JHC
two_col_81702,x_axis_label,lurvs Inr
two_col_81702,x_axis_label,Hotel:
two_col_81702,x_axis_label,Traveloda:
two_col_81702,x_axis_label,GLE
two_col_81702,x_axis_label,Bespoke
two_col_81702,x_axis_label,WA Shearine
two_col_81702,x_axis_label,Nhitbread
two_col_81702,x_axis_label,Macdonalc
two_col_81702,x_axis_label,Marriott
two_col_81702,x_axis_label,Britannia
two_col_81702,x_axis_label,Acco
two_col_81702,x_axis_label,items
two_col_81702,x_axis_label,Nyundham
two_col_81702,x_axis_label,PD sszidns
two_col_22100,x_axis_label,2019
two_col_22100,x_axis_label,1999
two_col_22100,x_axis_label,1997
two_col_22100,x_axis_label,1996
two_col_22100,x_axis_label,2016
two_col_22100,x_axis_label,2013
two_col_22100,x_axis_label,1994
two_col_22100,x_axis_label,2010
two_col_22100,x_axis_label,20123
two_col_22100,x_axis_label,1998
two_col_22100,x_axis_label,2004
two_col_22100,x_axis_label,2006
two_col_22100,x_axis_label,199°
two_col_22100,x_axis_label,1993
two_col_22100,x_axis_label,2005
two_col_22100,x_axis_label,1991
two_col_22100,x_axis_label,199:
